year,month,admin,category,commodity,price,usdprice
2017,10,Sa'ada,cereals and tubers,Wheat,160.0,0.6398
2017,10,Sa'ada,cereals and tubers,Wheat flour,190.0,0.7597
2017,10,Sa'ada,"meat, fish and eggs",Eggs,35.0,0.1399
2017,10,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",30000.0,119.9552
2017,10,Sa'ada,miscellaneous food,Salt,100.0,0.3999
2017,10,Sa'ada,miscellaneous food,Sugar,250.0,0.9996
2017,10,Sa'ada,non-food,Exchange rate (unofficial),393.75,1.5744
2017,10,Sa'ada,non-food,Fuel (diesel),247.5,0.9896
2017,10,Sa'ada,non-food,Fuel (gas),4575.0,18.2932
2017,10,Sa'ada,non-food,Fuel (petrol-gasoline),280.0,1.1196
2017,10,Sa'ada,non-food,Milling cost (wheat),800.0,3.1988
2017,10,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2017,10,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2017,10,Sa'ada,oil and fats,Oil (vegetable),410.0,1.6394
2017,10,Sa'ada,pulses and nuts,Beans (kidney red),450.0,1.7993
2017,10,Sa'ada,pulses and nuts,Beans (white),350.0,1.3995
2017,10,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2017,10,Sa'ada,pulses and nuts,"Peas (yellow, split)",200.0,0.7997
2017,10,Sa'ada,vegetables and fruits,Onions,300.0,1.1996
2017,10,Sa'ada,vegetables and fruits,Tomatoes,400.0,1.5994
2017,11,Sa'ada,cereals and tubers,Potatoes,375.0,1.4994
2017,11,Sa'ada,cereals and tubers,Rice (imported),475.0,1.8993
2017,11,Sa'ada,cereals and tubers,Wheat,170.0,0.6797
2017,11,Sa'ada,cereals and tubers,Wheat flour,200.0,0.7997
2017,11,Sa'ada,"meat, fish and eggs",Eggs,37.5,0.1499
2017,11,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",32500.0,129.9514
2017,11,Sa'ada,miscellaneous food,Salt,100.0,0.3999
2017,11,Sa'ada,miscellaneous food,Sugar,257.5,1.0296
2017,11,Sa'ada,non-food,Exchange rate (unofficial),421.25,1.6844
2017,11,Sa'ada,non-food,Fuel (diesel),325.0,1.2995
2017,11,Sa'ada,non-food,Fuel (gas),4650.0,18.593
2017,11,Sa'ada,non-food,Fuel (petrol-gasoline),330.0,1.3195
2017,11,Sa'ada,non-food,Milling cost (wheat),900.0,3.5987
2017,11,Sa'ada,non-food,Wage (non-qualified labour),3125.0,12.4953
2017,11,Sa'ada,non-food,Wage (qualified labour),7000.0,27.9895
2017,11,Sa'ada,oil and fats,Oil (vegetable),420.0,1.6794
2017,11,Sa'ada,pulses and nuts,Beans (kidney red),450.0,1.7993
2017,11,Sa'ada,pulses and nuts,Beans (white),350.0,1.3995
2017,11,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2017,11,Sa'ada,pulses and nuts,"Peas (yellow, split)",225.0,0.8997
2017,11,Sa'ada,vegetables and fruits,Onions,300.0,1.1996
2017,11,Sa'ada,vegetables and fruits,Tomatoes,375.0,1.4994
2017,12,Sa'ada,cereals and tubers,Potatoes,350.0,1.3995
2017,12,Sa'ada,cereals and tubers,Rice (imported),500.0,1.9993
2017,12,Sa'ada,cereals and tubers,Wheat,180.0,0.7197
2017,12,Sa'ada,cereals and tubers,Wheat flour,210.0,0.8397
2017,12,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2017,12,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",37250.0,148.9443
2017,12,Sa'ada,miscellaneous food,Salt,100.0,0.3999
2017,12,Sa'ada,miscellaneous food,Sugar,250.0,0.9996
2017,12,Sa'ada,non-food,Exchange rate (unofficial),427.5,1.7094
2017,12,Sa'ada,non-food,Fuel (diesel),450.0,1.7993
2017,12,Sa'ada,non-food,Fuel (gas),4500.0,17.9933
2017,12,Sa'ada,non-food,Fuel (petrol-gasoline),400.0,1.5994
2017,12,Sa'ada,non-food,Milling cost (wheat),800.0,3.1988
2017,12,Sa'ada,non-food,Wage (non-qualified labour),3500.0,13.9948
2017,12,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2017,12,Sa'ada,oil and fats,Oil (vegetable),432.5,1.7294
2017,12,Sa'ada,pulses and nuts,Beans (kidney red),450.0,1.7993
2017,12,Sa'ada,pulses and nuts,Beans (white),375.0,1.4994
2017,12,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2017,12,Sa'ada,pulses and nuts,"Peas (yellow, split)",250.0,0.9996
2017,12,Sa'ada,vegetables and fruits,Onions,300.0,1.1996
2017,12,Sa'ada,vegetables and fruits,Tomatoes,450.0,1.7993
2018,1,Sa'ada,cereals and tubers,Potatoes,275.0,1.0996
2018,1,Sa'ada,cereals and tubers,Rice (imported),600.0,2.3991
2018,1,Sa'ada,cereals and tubers,Wheat,160.0,0.6398
2018,1,Sa'ada,cereals and tubers,Wheat flour,200.0,0.7997
2018,1,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2018,1,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",74750.0,298.8882
2018,1,Sa'ada,miscellaneous food,Salt,130.0,0.5198
2018,1,Sa'ada,miscellaneous food,Sugar,270.0,1.0796
2018,1,Sa'ada,non-food,Exchange rate (unofficial),437.5,1.7493
2018,1,Sa'ada,non-food,Fuel (diesel),220.0,0.8797
2018,1,Sa'ada,non-food,Fuel (gas),1900.0,7.5972
2018,1,Sa'ada,non-food,Fuel (petrol-gasoline),240.0,0.9596
2018,1,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,1,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,1,Sa'ada,non-food,Wage (qualified labour),5000.0,19.9925
2018,1,Sa'ada,oil and fats,Oil (vegetable),437.5,1.7493
2018,1,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,1,Sa'ada,pulses and nuts,Beans (white),600.0,2.3991
2018,1,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2018,1,Sa'ada,pulses and nuts,"Peas (yellow, split)",300.0,1.1996
2018,1,Sa'ada,vegetables and fruits,Onions,225.0,0.8997
2018,1,Sa'ada,vegetables and fruits,Tomatoes,250.0,0.9996
2018,2,Sa'ada,cereals and tubers,Potatoes,312.5,1.2495
2018,2,Sa'ada,cereals and tubers,Rice (imported),700.0,2.799
2018,2,Sa'ada,cereals and tubers,Wheat,190.0,0.7597
2018,2,Sa'ada,cereals and tubers,Wheat flour,220.0,0.8797
2018,2,Sa'ada,"meat, fish and eggs",Eggs,36.25,0.1449
2018,2,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",31250.0,124.9533
2018,2,Sa'ada,miscellaneous food,Salt,100.0,0.3999
2018,2,Sa'ada,miscellaneous food,Sugar,310.0,1.2395
2018,2,Sa'ada,non-food,Exchange rate (unofficial),475.75,1.9023
2018,2,Sa'ada,non-food,Fuel (diesel),356.25,1.4245
2018,2,Sa'ada,non-food,Fuel (gas),4700.0,18.793
2018,2,Sa'ada,non-food,Fuel (petrol-gasoline),368.75,1.4744
2018,2,Sa'ada,non-food,Milling cost (wheat),850.0,3.3987
2018,2,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,2,Sa'ada,non-food,Wage (qualified labour),6000.0,23.991
2018,2,Sa'ada,oil and fats,Oil (vegetable),428.75,1.7144
2018,2,Sa'ada,pulses and nuts,Beans (kidney red),500.0,1.9993
2018,2,Sa'ada,pulses and nuts,Beans (white),412.5,1.6494
2018,2,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2018,2,Sa'ada,pulses and nuts,"Peas (yellow, split)",237.5,0.9496
2018,2,Sa'ada,vegetables and fruits,Onions,287.5,1.1496
2018,2,Sa'ada,vegetables and fruits,Tomatoes,212.5,0.8497
2018,3,Sa'ada,cereals and tubers,Potatoes,250.0,0.9996
2018,3,Sa'ada,cereals and tubers,Rice (imported),650.0,2.599
2018,3,Sa'ada,cereals and tubers,Wheat,180.0,0.7197
2018,3,Sa'ada,cereals and tubers,Wheat flour,193.75,0.7747
2018,3,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2018,3,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",75000.0,299.8879
2018,3,Sa'ada,miscellaneous food,Salt,130.0,0.5198
2018,3,Sa'ada,miscellaneous food,Sugar,350.0,1.3995
2018,3,Sa'ada,non-food,Exchange rate (unofficial),478.25,1.9123
2018,3,Sa'ada,non-food,Fuel (diesel),230.0,0.9197
2018,3,Sa'ada,non-food,Fuel (gas),1900.0,7.5972
2018,3,Sa'ada,non-food,Fuel (petrol-gasoline),240.0,0.9596
2018,3,Sa'ada,non-food,Milling cost (wheat),925.0,3.6986
2018,3,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,3,Sa'ada,non-food,Wage (qualified labour),5000.0,19.9925
2018,3,Sa'ada,oil and fats,Oil (vegetable),456.25,1.8243
2018,3,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,3,Sa'ada,pulses and nuts,Beans (white),600.0,2.3991
2018,3,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2018,3,Sa'ada,pulses and nuts,"Peas (yellow, split)",300.0,1.1996
2018,3,Sa'ada,vegetables and fruits,Onions,237.5,0.9496
2018,3,Sa'ada,vegetables and fruits,Tomatoes,200.0,0.7997
2018,4,Sa'ada,cereals and tubers,Potatoes,287.5,1.1496
2018,4,Sa'ada,cereals and tubers,Rice (imported),650.0,2.599
2018,4,Sa'ada,cereals and tubers,Wheat,180.0,0.7197
2018,4,Sa'ada,cereals and tubers,Wheat flour,185.0,0.7397
2018,4,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2018,4,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",66250.0,264.901
2018,4,Sa'ada,miscellaneous food,Salt,130.0,0.5198
2018,4,Sa'ada,miscellaneous food,Sugar,350.0,1.3995
2018,4,Sa'ada,non-food,Exchange rate (unofficial),481.25,1.9243
2018,4,Sa'ada,non-food,Fuel (diesel),285.0,1.1396
2018,4,Sa'ada,non-food,Fuel (gas),1900.0,7.5972
2018,4,Sa'ada,non-food,Fuel (petrol-gasoline),276.25,1.1046
2018,4,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,4,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,4,Sa'ada,non-food,Wage (qualified labour),5000.0,19.9925
2018,4,Sa'ada,oil and fats,Oil (vegetable),450.0,1.7993
2018,4,Sa'ada,pulses and nuts,Beans (kidney red),550.0,2.1992
2018,4,Sa'ada,pulses and nuts,Beans (white),550.0,2.1992
2018,4,Sa'ada,pulses and nuts,Lentils,500.0,1.9993
2018,4,Sa'ada,pulses and nuts,"Peas (yellow, split)",300.0,1.1996
2018,4,Sa'ada,vegetables and fruits,Onions,150.0,0.5998
2018,4,Sa'ada,vegetables and fruits,Tomatoes,325.0,1.2995
2018,5,Sa'ada,cereals and tubers,Potatoes,400.0,1.5994
2018,5,Sa'ada,cereals and tubers,Rice (imported),700.0,2.799
2018,5,Sa'ada,cereals and tubers,Wheat,180.0,0.7197
2018,5,Sa'ada,cereals and tubers,Wheat flour,200.0,0.7997
2018,5,Sa'ada,"meat, fish and eggs",Eggs,37.5,0.1499
2018,5,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",27000.0,107.9596
2018,5,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,5,Sa'ada,miscellaneous food,Sugar,300.0,1.1996
2018,5,Sa'ada,non-food,Exchange rate (unofficial),484.25,1.9363
2018,5,Sa'ada,non-food,Fuel (diesel),363.75,1.4545
2018,5,Sa'ada,non-food,Fuel (gas),3500.0,13.9948
2018,5,Sa'ada,non-food,Fuel (petrol-gasoline),361.25,1.4445
2018,5,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,5,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,5,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2018,5,Sa'ada,oil and fats,Oil (vegetable),492.5,1.9693
2018,5,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,5,Sa'ada,pulses and nuts,Beans (white),550.0,2.1992
2018,5,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2018,5,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,5,Sa'ada,vegetables and fruits,Onions,337.5,1.3495
2018,5,Sa'ada,vegetables and fruits,Tomatoes,437.5,1.7493
2018,6,Sa'ada,cereals and tubers,Potatoes,300.0,1.1996
2018,6,Sa'ada,cereals and tubers,Rice (imported),700.0,2.799
2018,6,Sa'ada,cereals and tubers,Wheat,180.0,0.7197
2018,6,Sa'ada,cereals and tubers,Wheat flour,200.0,0.7997
2018,6,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2018,6,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",26375.0,105.4606
2018,6,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,6,Sa'ada,miscellaneous food,Sugar,300.0,1.1996
2018,6,Sa'ada,non-food,Exchange rate (unofficial),484.5,1.9373
2018,6,Sa'ada,non-food,Fuel (diesel),373.75,1.4944
2018,6,Sa'ada,non-food,Fuel (gas),4375.0,17.4935
2018,6,Sa'ada,non-food,Fuel (petrol-gasoline),370.0,1.4794
2018,6,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,6,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,6,Sa'ada,non-food,Wage (qualified labour),7500.0,29.9888
2018,6,Sa'ada,oil and fats,Oil (vegetable),488.12,1.9518
2018,6,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,6,Sa'ada,pulses and nuts,Beans (white),550.0,2.1992
2018,6,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2018,6,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,6,Sa'ada,vegetables and fruits,Onions,275.0,1.0996
2018,6,Sa'ada,vegetables and fruits,Tomatoes,250.0,0.9996
2018,7,Sa'ada,cereals and tubers,Potatoes,212.5,0.8497
2018,7,Sa'ada,cereals and tubers,Rice (imported),700.0,2.799
2018,7,Sa'ada,cereals and tubers,Wheat,195.0,0.7797
2018,7,Sa'ada,cereals and tubers,Wheat flour,237.5,0.9496
2018,7,Sa'ada,"meat, fish and eggs",Eggs,40.0,0.1599
2018,7,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",26125.0,104.4609
2018,7,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,7,Sa'ada,miscellaneous food,Sugar,300.0,1.1996
2018,7,Sa'ada,non-food,Exchange rate (unofficial),495.25,1.9803
2018,7,Sa'ada,non-food,Fuel (diesel),372.5,1.4894
2018,7,Sa'ada,non-food,Fuel (gas),4000.0,15.994
2018,7,Sa'ada,non-food,Fuel (petrol-gasoline),380.0,1.5194
2018,7,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,7,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,7,Sa'ada,non-food,Wage (qualified labour),7000.0,27.9895
2018,7,Sa'ada,oil and fats,Oil (vegetable),495.0,1.9793
2018,7,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,7,Sa'ada,pulses and nuts,Beans (white),550.0,2.1992
2018,7,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2018,7,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,7,Sa'ada,vegetables and fruits,Onions,212.5,0.8497
2018,7,Sa'ada,vegetables and fruits,Tomatoes,125.0,0.4998
2018,8,Sa'ada,cereals and tubers,Potatoes,200.0,0.7997
2018,8,Sa'ada,cereals and tubers,Rice (imported),700.0,2.799
2018,8,Sa'ada,cereals and tubers,Wheat,200.0,0.7997
2018,8,Sa'ada,cereals and tubers,Wheat flour,250.0,0.9996
2018,8,Sa'ada,"meat, fish and eggs",Eggs,50.0,0.1999
2018,8,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",26500.0,105.9604
2018,8,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,8,Sa'ada,miscellaneous food,Sugar,300.0,1.1996
2018,8,Sa'ada,non-food,Exchange rate (unofficial),552.25,2.2082
2018,8,Sa'ada,non-food,Fuel (diesel),412.5,1.6494
2018,8,Sa'ada,non-food,Fuel (gas),4000.0,15.994
2018,8,Sa'ada,non-food,Fuel (petrol-gasoline),405.0,1.6194
2018,8,Sa'ada,non-food,Milling cost (wheat),1000.0,3.9985
2018,8,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2018,8,Sa'ada,non-food,Wage (qualified labour),7000.0,27.9895
2018,8,Sa'ada,oil and fats,Oil (vegetable),495.0,1.9793
2018,8,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,8,Sa'ada,pulses and nuts,Beans (white),550.0,2.1992
2018,8,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2018,8,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,8,Sa'ada,vegetables and fruits,Onions,200.0,0.7997
2018,8,Sa'ada,vegetables and fruits,Tomatoes,100.0,0.3999
2018,9,Sa'ada,cereals and tubers,Potatoes,300.0,1.1996
2018,9,Sa'ada,cereals and tubers,Rice (imported),912.5,3.6486
2018,9,Sa'ada,cereals and tubers,Wheat,242.5,0.9696
2018,9,Sa'ada,cereals and tubers,Wheat flour,270.0,1.0796
2018,9,Sa'ada,"meat, fish and eggs",Eggs,55.0,0.2199
2018,9,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",38125.0,152.443
2018,9,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,9,Sa'ada,miscellaneous food,Sugar,345.0,1.3795
2018,9,Sa'ada,non-food,Exchange rate (unofficial),616.75,2.4661
2018,9,Sa'ada,non-food,Fuel (diesel),443.75,1.7743
2018,9,Sa'ada,non-food,Fuel (gas),4875.0,19.4927
2018,9,Sa'ada,non-food,Fuel (petrol-gasoline),562.5,2.2492
2018,9,Sa'ada,non-food,Milling cost (wheat),1500.0,5.9978
2018,9,Sa'ada,non-food,Wage (non-qualified labour),4000.0,15.994
2018,9,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2018,9,Sa'ada,oil and fats,Oil (vegetable),512.5,2.0492
2018,9,Sa'ada,pulses and nuts,Beans (kidney red),750.0,2.9989
2018,9,Sa'ada,pulses and nuts,Beans (white),650.0,2.599
2018,9,Sa'ada,pulses and nuts,Lentils,530.0,2.1192
2018,9,Sa'ada,pulses and nuts,"Peas (yellow, split)",200.0,0.7997
2018,9,Sa'ada,vegetables and fruits,Onions,300.0,1.1996
2018,9,Sa'ada,vegetables and fruits,Tomatoes,312.5,1.2495
2018,10,Sa'ada,cereals and tubers,Potatoes,400.0,1.5994
2018,10,Sa'ada,cereals and tubers,Rice (imported),1000.0,3.9985
2018,10,Sa'ada,cereals and tubers,Wheat,300.0,1.1996
2018,10,Sa'ada,cereals and tubers,Wheat flour,342.5,1.3695
2018,10,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2018,10,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",42500.0,169.9365
2018,10,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,10,Sa'ada,miscellaneous food,Sugar,447.5,1.7893
2018,10,Sa'ada,non-food,Exchange rate (unofficial),728.75,2.9139
2018,10,Sa'ada,non-food,Fuel (diesel),580.0,2.3191
2018,10,Sa'ada,non-food,Fuel (gas),6000.0,23.991
2018,10,Sa'ada,non-food,Fuel (petrol-gasoline),675.0,2.699
2018,10,Sa'ada,non-food,Milling cost (wheat),1850.0,7.3972
2018,10,Sa'ada,non-food,Wage (non-qualified labour),4000.0,15.994
2018,10,Sa'ada,non-food,Wage (qualified labour),9000.0,35.9865
2018,10,Sa'ada,oil and fats,Oil (vegetable),550.0,2.1992
2018,10,Sa'ada,pulses and nuts,Beans (kidney red),987.5,3.9485
2018,10,Sa'ada,pulses and nuts,Beans (white),725.0,2.8989
2018,10,Sa'ada,pulses and nuts,Lentils,587.5,2.3491
2018,10,Sa'ada,pulses and nuts,"Peas (yellow, split)",162.5,0.6498
2018,10,Sa'ada,vegetables and fruits,Onions,350.0,1.3995
2018,10,Sa'ada,vegetables and fruits,Tomatoes,537.5,2.1492
2018,11,Sa'ada,cereals and tubers,Potatoes,400.0,1.5994
2018,11,Sa'ada,cereals and tubers,Rice (imported),1000.0,3.9985
2018,11,Sa'ada,cereals and tubers,Wheat,300.0,1.1996
2018,11,Sa'ada,cereals and tubers,Wheat flour,337.5,1.3495
2018,11,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2018,11,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",42375.0,169.4366
2018,11,Sa'ada,miscellaneous food,Salt,92.5,0.3699
2018,11,Sa'ada,miscellaneous food,Sugar,412.5,1.6494
2018,11,Sa'ada,non-food,Exchange rate (unofficial),590.0,2.3591
2018,11,Sa'ada,non-food,Fuel (diesel),580.0,2.3191
2018,11,Sa'ada,non-food,Fuel (gas),12000.0,47.9821
2018,11,Sa'ada,non-food,Fuel (petrol-gasoline),575.0,2.2991
2018,11,Sa'ada,non-food,Milling cost (wheat),1850.0,7.3972
2018,11,Sa'ada,non-food,Wage (non-qualified labour),4000.0,15.994
2018,11,Sa'ada,non-food,Wage (qualified labour),9000.0,35.9865
2018,11,Sa'ada,oil and fats,Oil (vegetable),550.0,2.1992
2018,11,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,11,Sa'ada,pulses and nuts,Beans (white),565.0,2.2592
2018,11,Sa'ada,pulses and nuts,Lentils,450.0,1.7993
2018,11,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,11,Sa'ada,vegetables and fruits,Onions,275.0,1.0996
2018,11,Sa'ada,vegetables and fruits,Tomatoes,350.0,1.3995
2018,12,Sa'ada,cereals and tubers,Potatoes,400.0,1.5994
2018,12,Sa'ada,cereals and tubers,Rice (imported),1000.0,3.9985
2018,12,Sa'ada,cereals and tubers,Wheat,250.0,0.9996
2018,12,Sa'ada,cereals and tubers,Wheat flour,300.0,1.1996
2018,12,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2018,12,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",41375.0,165.4381
2018,12,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2018,12,Sa'ada,miscellaneous food,Sugar,400.0,1.5994
2018,12,Sa'ada,non-food,Exchange rate (unofficial),493.0,1.9713
2018,12,Sa'ada,non-food,Fuel (diesel),420.0,1.6794
2018,12,Sa'ada,non-food,Fuel (gas),7125.0,28.4893
2018,12,Sa'ada,non-food,Fuel (petrol-gasoline),423.75,1.6944
2018,12,Sa'ada,non-food,Milling cost (wheat),1700.0,6.7975
2018,12,Sa'ada,non-food,Wage (non-qualified labour),3500.0,13.9948
2018,12,Sa'ada,non-food,Wage (qualified labour),8750.0,34.9869
2018,12,Sa'ada,oil and fats,Oil (vegetable),550.0,2.1992
2018,12,Sa'ada,pulses and nuts,Beans (kidney red),600.0,2.3991
2018,12,Sa'ada,pulses and nuts,Beans (white),500.0,1.9993
2018,12,Sa'ada,pulses and nuts,Lentils,450.0,1.7993
2018,12,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2018,12,Sa'ada,vegetables and fruits,Onions,275.0,1.0996
2018,12,Sa'ada,vegetables and fruits,Tomatoes,375.0,1.4994
2019,1,Sa'ada,cereals and tubers,Potatoes,625.0,2.4991
2019,1,Sa'ada,cereals and tubers,Rice (imported),900.0,3.5987
2019,1,Sa'ada,cereals and tubers,Wheat,250.0,0.9996
2019,1,Sa'ada,cereals and tubers,Wheat flour,300.0,1.1996
2019,1,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2019,1,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",38500.0,153.9424
2019,1,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2019,1,Sa'ada,miscellaneous food,Sugar,362.5,1.4495
2019,1,Sa'ada,non-food,Exchange rate (unofficial),528.75,2.1142
2019,1,Sa'ada,non-food,Fuel (diesel),433.75,1.7344
2019,1,Sa'ada,non-food,Fuel (gas),7000.0,27.9895
2019,1,Sa'ada,non-food,Fuel (petrol-gasoline),351.25,1.4045
2019,1,Sa'ada,non-food,Milling cost (wheat),1175.0,4.6982
2019,1,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2019,1,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2019,1,Sa'ada,oil and fats,Oil (vegetable),537.5,2.1492
2019,1,Sa'ada,pulses and nuts,Beans (kidney red),550.0,2.1992
2019,1,Sa'ada,pulses and nuts,Beans (white),500.0,1.9993
2019,1,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2019,1,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2019,1,Sa'ada,vegetables and fruits,Onions,300.0,1.1996
2019,1,Sa'ada,vegetables and fruits,Tomatoes,462.5,1.8493
2019,2,Sa'ada,cereals and tubers,Potatoes,437.5,1.7493
2019,2,Sa'ada,cereals and tubers,Rice (imported),800.0,3.1988
2019,2,Sa'ada,cereals and tubers,Wheat,250.0,0.9996
2019,2,Sa'ada,cereals and tubers,Wheat flour,287.5,1.1496
2019,2,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2019,2,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",39875.0,159.4404
2019,2,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2019,2,Sa'ada,miscellaneous food,Sugar,337.5,1.3495
2019,2,Sa'ada,non-food,Exchange rate (unofficial),579.25,2.3161
2019,2,Sa'ada,non-food,Fuel (diesel),380.0,1.5194
2019,2,Sa'ada,non-food,Fuel (gas),6625.0,26.4901
2019,2,Sa'ada,non-food,Fuel (petrol-gasoline),330.0,1.3195
2019,2,Sa'ada,non-food,Milling cost (wheat),850.0,3.3987
2019,2,Sa'ada,non-food,Wage (non-qualified labour),3000.0,11.9955
2019,2,Sa'ada,non-food,Wage (qualified labour),8000.0,31.988
2019,2,Sa'ada,oil and fats,Oil (vegetable),443.75,1.7743
2019,2,Sa'ada,pulses and nuts,Beans (kidney red),550.0,2.1992
2019,2,Sa'ada,pulses and nuts,Beans (white),487.5,1.9493
2019,2,Sa'ada,pulses and nuts,Lentils,400.0,1.5994
2019,2,Sa'ada,pulses and nuts,"Peas (yellow, split)",150.0,0.5998
2019,2,Sa'ada,vegetables and fruits,Onions,312.5,1.2495
2019,2,Sa'ada,vegetables and fruits,Tomatoes,625.0,2.4991
2019,3,Sa'ada,cereals and tubers,Potatoes,400.0,1.5994
2019,3,Sa'ada,cereals and tubers,Rice (imported),862.5,3.4487
2019,3,Sa'ada,cereals and tubers,Wheat,250.0,0.9996
2019,3,Sa'ada,cereals and tubers,Wheat flour,287.5,1.1496
2019,3,Sa'ada,"meat, fish and eggs",Eggs,60.0,0.2399
2019,3,Sa'ada,"meat, fish and eggs","Livestock (sheep, two-year-old male)",41250.0,164.9383
2019,3,Sa'ada,miscellaneous food,Salt,70.0,0.2799
2019,3,Sa'ada,miscellaneous food,Sugar,350.0,1.3995
2019,3,Sa'ada,non-food,Exchange rate (unofficial),571.0,2.2831
2019,3,Sa'ada,non-food,Fuel (diesel),407.5,1.6294
2019,3,Sa'ada,non-food,Fuel (gas),5850.0,23.3913
